projectRcn;org_id
99345;805
99345;5309
99345;7945
99345;11233
99345;16354
99345;18827
99345;20115
99345;22233
99345;22559
99345;28050
99345;28379
99345;28663
99345;29329
99345;29382
99345;29980
99345;30183
99346;10929
99346;14683
99346;15030
99346;15048
99346;15140
99346;15354
99346;16373
99346;17975
99346;20782
99346;24407
99346;25608
99346;26416
99346;28174
99346;29580
99347;5230
99347;7107
99347;12801
99347;12910
99347;14596
99347;15907
99347;20576
99347;21746
99347;26416
99347;26494
99347;27387
99347;28366
99347;29223
99347;29651
99347;29891
99347;30069
99347;30267
99348;1606
99348;5173
99348;8152
99348;9038
99348;14913
99348;14918
99348;15052
99348;15954
99348;17794
99348;23640
99348;28339
99349;29669
99350;14747
99350;27355
99350;29651
99351;20163
99352;16245
99353;11062
99354;29578
99355;29565
99356;1320
99357;5173
99358;5173
99359;29856
99360;29662
99361;9708
99362;29588
99363;29727
99364;16520
99365;18570
99366;24699
99366;28174
99367;20204
99368;27467
99369;5040
99370;14683
99371;23215
99372;27451
99373;753
99374;29550
99375;5173
99376;29912
99377;29477
99378;11820
99379;8293
99380;4683
99381;8293
99382;11406
99383;16416
99384;5559
99385;8526
99386;17049
99387;11106
99388;27451
99389;23211
99391;1800
99391;4953
99391;5045
99391;14262
99391;18155
99391;18888
99391;21986
99391;23101
99391;31233
99394;5250
99394;10123
99394;15197
99394;20678
99394;26139
99394;28027
99394;28327
99394;28496
99394;29545
99394;31162
99395;29949
99396;16290
99397;28028
99398;31287
99399;4632
99400;28018
99401;29829
99402;14687
99403;26612
99404;30054
99405;9816
99406;3328
99407;29641
99408;29914
99409;28027
99410;11988
99411;3328
99412;10591
99412;11349
99412;15179
99412;15715
99412;16169
99412;16811
99412;17185
99412;17852
99412;25451
99412;27470
99412;30104
99414;4232
99414;6634
99414;7202
99414;13628
99414;16520
99414;16577
99415;15959
99416;18437
99417;12279
99418;28365
99419;29755
99420;26464
99421;20189
99423;887
99423;5486
99423;14611
99423;14755
99423;28174
99423;28183
99423;29483
99423;29597
99423;30051
99423;30075
99424;22425
99425;29626
99426;9708
99427;12666
99428;3786
99428;5641
99428;6355
99428;7404
99428;8808
99428;10291
99428;10950
99428;11020
99428;14683
99428;15133
99428;15539
99428;15560
99428;18745
99428;19131
99428;19152
99428;19195
99428;19253
99428;19303
99428;19334
99428;22043
99428;28297
99428;29254
99429;30054
99430;1002
99430;1068
99430;2883
99430;2907
99430;4237
99430;4683
99430;5351
99430;7107
99430;9795
99430;10769
99430;11062
99430;11764
99430;12399
99430;14498
99430;14670
99430;16302
99430;18059
99430;18440
99430;19501
99430;19508
99430;19667
99430;20727
99430;21231
99430;23638
99430;23964
99430;25335
99430;26765
99430;28027
99430;28339
99430;28365
99430;28556
99430;29322
99430;29625
99430;29792
99431;18115
99432;13940
99432;28374
99432;29576
99433;17049
99434;13770
99435;28359
99436;21078
99437;17049
99438;18623
99439;2384
99439;6331
99439;6410
99439;11232
99439;11501
99439;11527
99439;29407
99439;29409
99439;29653
99440;7182
99440;17297
99440;17302
99440;17326
99440;17332
99440;17336
99440;23756
99440;23821
99440;23827
99440;30608
99440;30799
99441;1208
99441;8959
99441;14693
99441;16342
99441;19383
99441;25179
99441;26650
99441;27471
99441;29553
99441;29664
99442;182
99442;11022
99442;14617
99442;28336
99442;29560
99442;29621
99442;30105
99442;30199
99443;28028
99443;30098
99444;16505
99445;30246
99445;30853
99446;16505
99447;28035
99448;23211
99449;13711
99450;4401
99450;5858
99450;8417
99450;12156
99450;25756
99450;27437
99450;28714
99450;30074
99450;30085
99451;28362
99452;5377
99452;6778
99452;22425
99452;29524
99452;29564
99452;30167
99453;7107
99453;11187
99453;29406
99453;29488
99454;7540
99455;18437
99456;28359
99457;11332
99458;27333
99459;14443
99460;753
99460;5173
99460;6374
99460;13940
99460;16665
99460;29459
99460;29862
99461;26610
99462;8515
99463;179
99463;5570
99463;17178
99463;29720
99463;29856
99463;29979
99464;28027
99464;30021
99465;18437
99466;1477
99466;3459
99466;5591
99467;8526
99468;11258
99469;29883
99470;29879
99471;27625
99471;30192
99472;20190
99473;13547
99473;25496
99473;25499
99474;16764
99475;3548
99475;5173
99475;6066
99475;11062
99475;12668
99475;26702
99475;27656
99475;29480
99477;29652
99480;1044
99480;11211
99480;15177
99480;20463
99480;20803
99480;21015
99481;29758
99482;5173
99483;29882
99484;5258
99485;29568
99486;5173
99487;16910
99488;29651
99491;441
99491;7515
99491;11062
99491;24975
99491;26632
99491;28359
99491;31079
99492;2915
99492;5352
99492;11062
99492;13771
99492;16405
99492;23889
99492;30426
99492;31079
99492;31108
99493;5352
99493;5538
99493;8364
99493;11493
99493;14402
99493;16495
99493;19817
99493;21892
99493;24421
99493;30069
99493;31079
99494;18437
99495;28027
99496;2022
99496;2473
99496;2976
99496;3907
99496;5682
99496;6056
99496;10780
99496;16193
99496;16416
99496;17369
99496;18022
99496;26588
99496;28241
99496;28271
99497;6358
99498;29516
99499;5173
99500;16495
99501;8288
99501;8291
99501;27474
99502;5173
99503;1980
99504;6374
99504;11756
99504;28843
99505;28348
99506;3288
99506;7800
99506;9216
99506;13054
99507;94
99507;1080
99507;22418
99507;30227
99507;30245
99508;2565
99509;7648
99509;16836
99509;16852
99509;20177
99509;29762
99510;13654
99511;4662
99511;28342
99511;28651
99511;29623
99511;30251
99512;6463
99512;11062
99512;13940
99512;22424
99512;29419
99512;29495
99512;29539
99512;29585
99513;3459
99513;5352
99513;6538
99513;11062
99513;16572
99513;26693
99513;26700
99513;26702
99513;27463
99514;5304
99514;29567
99515;29761
99516;8288
99516;10716
99516;17873
99516;29775
99517;8288
99518;29882
99519;28028
99520;15046
99521;4244
99521;4446
99521;4489
99521;6374
99521;15183
99521;22422
99521;23440
99521;23999
99521;29550
99522;5249
99523;6374
99524;26494
99525;20678
99526;29878
99527;3328
99528;29878
99529;254
99529;980
99529;2376
99529;2494
99529;3862
99529;6175
99529;10352
99529;16670
99529;24893
99529;24894
99529;26919
99529;29911
99530;2521
99530;4430
99530;5463
99530;7718
99530;11062
99530;13899
99530;19587
99530;23773
99530;25577
99530;28635
99531;6485
99531;15395
99531;23773
99531;25398
99531;25399
99531;26004
99531;29578
99532;753
99532;5033
99532;6723
99532;14533
99532;14700
99532;15627
99532;17682
99532;18672
99532;21584
99532;26345
99532;26416
99532;29494
99532;30152
99533;29878
99534;5173
99535;30250
99536;805
99536;1320
99536;2633
99536;6374
99536;10491
99536;15968
99536;15972
99536;22424
99536;29071
99536;29520
99536;29538
99536;29547
99536;29552
99536;29560
99537;3122
99537;14602
99537;14787
99537;16665
99537;17796
99537;17894
99537;18637
99537;19299
99537;23347
99537;26341
99538;3272
99538;10270
99538;13835
99538;15145
99539;11110
99539;15641
99539;16311
99539;26010
99539;30382
99540;4364
99540;21078
99541;17178
99541;17654
99542;3208
99543;29914
99544;29641
99545;1468
99545;14687
99546;13770
99547;15173
99547;16094
99547;26977
99547;29459
99548;2104
99549;29643
99550;29601
99551;28339
99552;29970
99553;27474
99554;21078
99555;753
99556;16505
99557;11620
99558;30019
99559;3420
99560;432
99560;5331
99560;7540
99560;12563
99560;15333
99560;25487
99560;27478
99561;636
99561;1006
99561;5345
99561;8149
99561;9558
99561;21089
99561;23963
99562;1002
99562;1015
99562;3981
99562;5767
99562;6374
99562;7151
99562;7297
99562;7540
99562;9410
99562;21089
99562;23963
99562;25583
99562;27906
99563;4649
99563;5035
99563;6292
99563;22376
99563;24890
99563;25924
99563;29746
99563;29753
99563;29767
99563;29794
99563;29828
99564;3213
99564;4683
99564;6374
99564;26037
99564;26534
99564;28362
99564;28891
99564;29668
99565;5173
99565;8296
99565;17072
99565;28247
99565;29541
99565;29630
99565;29650
99565;29769
99565;29809
99565;29914
99566;13770
99567;9816
99568;12942
99568;17417
99569;5173
99570;8170
99571;29761
99572;30251
99573;28028
99574;1163
99575;29883
99576;16990
99577;31896
99578;11226
99579;28027
99580;29590
99581;1198
99582;23211
99583;179
99583;1098
99583;3523
99583;6015
99583;8293
99583;12141
99583;13279
99583;14626
99583;20683
99583;22424
99583;24421
99583;28832
99583;31062
99584;765
99584;4093
99584;5495
99584;6318
99584;9877
99584;10277
99584;11204
99584;16495
99584;19231
99584;19963
99584;20303
99584;20655
99584;21079
99584;23701
99584;24999
99584;25496
99584;26972
99584;27641
99584;28986
99584;29314
99584;30543
99585;2521
99585;6374
99585;7107
99585;7608
99585;10639
99585;11235
99585;14527
99585;16031
99585;16416
99585;16990
99585;19555
99585;23324
99585;29625
99585;29634
99585;29855
99585;30202
99585;30318
99586;28342
99586;29993
99587;733
99587;25625
99588;178
99588;6759
99588;17886
99588;21473
99588;25116
99588;29539
99588;29583
99589;29614
99589;29636
99590;28028
99591;27474
99592;29424
99593;5173
99594;28028
99595;29724
99596;8526
99597;18437
99598;7107
99599;432
99599;7540
99599;27451
99599;27460
99599;27478
99599;31558
99600;6219
99600;10758
99600;29295
99600;29517
99600;29550
99600;29568
99600;29579
99601;23701
99602;11123
99602;22696
99602;29567
99602;30194
99603;11514
99603;28365
99604;5370
99604;8141
99604;9888
99604;18143
99604;20758
99604;23157
99604;27589
99605;299
99605;1214
99605;1226
99605;1847
99605;2398
99605;3289
99605;4733
99605;5748
99605;9370
99605;11218
99605;15931
99605;24058
99605;27992
99605;28939
99605;29822
99605;29829
99605;29869
99605;30009
99606;6374
99606;6390
99606;6621
99606;19769
99606;22424
99606;28271
99606;29993
99606;30054
99606;30175
99607;28362
99608;29394
99609;2150
99609;11081
99611;29565
99612;6750
99612;14794
99613;884
99613;3133
99613;4278
99613;4280
99613;7246
99613;9332
99613;10038
99613;19381
99613;20951
99613;21880
99613;21907
99613;23689
99613;24900
99613;27214
99613;27215
99613;27216
99613;27777
99613;30139
99614;22423
99614;29523
99614;29528
99614;29530
99614;29540
99614;29575
99615;10079
99615;17821
99616;11018
99617;7529
99618;23509
99619;2825
99619;3306
99619;4332
99619;13437
99619;13718
99619;20280
99619;22036
99619;23773
99619;23889
99619;28672
99619;28863
99619;28902
99619;29299
99620;1358
99620;3410
99620;6066
99620;13495
99620;22425
99620;28222
99620;29840
99620;30098
99620;31083
99621;19257
99621;22707
99621;29459
99621;29742
99621;29755
99621;29803
99621;29991
99621;31518
99622;4706
99622;8388
99622;14535
99622;26711
99622;29521
99622;30136
99623;29978
99623;30019
99624;29761
99625;27467
99625;29760
99626;13940
99627;15145
99628;28359
99629;14989
99629;16529
99629;16697
99629;17556
99629;17560
99629;25149
99629;30851
99629;30853
99630;10684
99630;16147
99630;19089
99631;10718
99631;29521
99631;29620
99631;29829
99631;30136
99632;753
99632;11220
99632;20411
99633;30054
99634;29876
99635;17529
99635;18273
99635;20163
99636;29557
99637;16665
99638;11236
99638;29653
99639;14541
99640;29420
99641;17049
99642;8069
99642;11576
99642;18162
99642;20954
99642;25302
99642;28330
99643;811
99643;1535
99643;2859
99643;3395
99643;7540
99643;9370
99643;12349
99643;15357
99643;15839
99643;18404
99643;19215
99643;20675
99643;21079
99643;21101
99643;23701
99643;24734
99643;26237
99643;28141
99643;28986
99643;30645
99644;182
99644;3937
99644;7388
99644;8201
99644;9546
99644;10769
99644;11259
99644;11383
99644;11786
99644;12969
99644;13776
99644;13940
99644;14521
99644;14803
99644;15041
99644;15360
99644;16108
99644;16665
99644;17695
99644;17795
99644;19011
99644;21764
99644;23333
99644;25030
99644;26384
99644;26601
99644;26711
99644;26834
99644;27467
99644;27841
99644;28126
99644;28365
99644;28366
99644;29335
99644;29524
99644;29879
99644;29883
99644;29889
99644;29891
99644;29892
99644;29939
99644;30012
99644;30054
99644;30102
99644;31839
99645;5258
99645;6849
99645;7182
99645;7246
99645;9422
99645;11110
99645;14580
99645;16031
99645;21772
99645;26259
99645;27080
99645;27297
99645;28186
99645;28351
99645;28374
99645;29592
99645;29669
99645;30204
99646;4750
99646;5108
99646;7522
99646;8320
99646;8572
99646;9840
99646;10942
99646;11536
99646;14608
99646;14610
99646;14737
99646;14758
99646;16850
99646;16910
99646;17794
99646;17881
99646;18344
99646;21009
99646;24000
99646;25058
99646;26612
99646;27478
99646;28042
99646;28339
99646;28755
99646;29607
99646;29878
99646;30120
99646;30179
99647;11223
99648;21746
99649;5173
99649;6374
99649;15677
99649;16520
99649;20025
99649;29731
99650;621
99650;1320
99650;8401
99650;8972
99650;17754
99650;22425
99650;25984
99650;28346
99650;29476
99650;29547
99650;30025
99650;31108
99652;11111
99652;14539
99652;16031
99652;24319
99652;27478
99652;29459
99652;29855
99652;31108
99653;1118
99653;1894
99653;6066
99653;7152
99653;8271
99653;9558
99653;10021
99653;11062
99653;13940
99653;14693
99653;16520
99653;24227
99653;24969
99653;25444
99653;29536
99653;29548
99653;31062
99654;5173
99654;11260
99654;20060
99654;20474
99654;21749
99654;29667
99654;29863
99654;29949
99656;3475
99656;4830
99656;11062
99656;11108
99656;14614
99656;14779
99656;15408
99656;18956
99656;29671
99657;4074
99657;4240
99657;10279
99657;12342
99657;15108
99657;15530
99657;17794
99657;19010
99657;21749
99657;21907
99657;27354
99657;28126
99657;28986
99657;29533
99657;29652
99657;29722
99657;29824
99657;29882
99657;31441
99658;5173
99659;18859
99659;23837
99659;29515
99659;30180
99660;7534
99661;178
99661;31319
99662;5309
99662;10769
99662;12193
99662;17894
99662;29516
99662;29524
99662;29731
99662;29787
99663;29568
99664;28028
99665;6066
99667;10744
99667;29582
99668;16665
99669;24048
99670;23211
99671;27080
99672;29883
99673;9708
99674;182
99675;29565
99676;28351
99677;285
99677;839
99677;3213
99677;4884
99677;4885
99677;4901
99677;5173
99677;5665
99677;6395
99677;7601
99677;9174
99677;9437
99677;9543
99677;10693
99677;11109
99677;11223
99677;11237
99677;11277
99677;11332
99677;11904
99677;11906
99677;12694
99677;15959
99677;16416
99677;17894
99677;18437
99677;21610
99677;23210
99677;24793
99677;25203
99677;25226
99677;26494
99677;27984
99677;28027
99677;28342
99677;29557
99677;29594
99677;29610
99677;29625
99677;29634
99677;29755
99677;29914
99677;30984
99677;31287
99678;7540
99678;7890
99678;20888
99678;23215
99678;26530
99678;27472
99678;27478
99678;28653
99678;31921
99679;10166
99679;14663
99680;10091
99680;22597
99681;194
99681;11295
99681;29420
99682;5261
99682;5698
99682;11183
99682;15049
99682;29491
99683;29671
99684;29573
99685;26318
99686;753
99687;8280
99688;29881
99689;24233
99690;772
99690;8668
99690;14305
99690;14590
99690;15559
99690;22550
99690;30220
99691;2652
99691;7540
99691;9510
99691;11303
99691;11362
99691;14050
99691;24859
99691;26993
99691;29414
99691;29596
99692;1069
99692;8737
99692;9117
99692;9224
99692;20036
99692;25777
99692;28247
99692;28267
99692;28336
99692;29564
99692;29578
99692;29623
99693;319
99693;753
99693;2682
99693;11018
99693;16119
99693;16990
99693;29655
99694;1105
99694;2677
99694;2679
99694;6066
99694;6868
99694;22425
99694;29568
99694;30145
99695;72
99695;5538
99695;8759
99695;10114
99695;11186
99695;12266
99695;21563
99695;25999
99695;29484
99696;8614
99696;9208
99696;9224
99696;14890
99696;29993
99696;30012
99696;30267
99697;5538
99697;11018
99697;13940
99697;18444
99697;22424
99697;26702
99697;27132
99697;29876
99699;29891
99701;2642
99702;28126
99703;17049
99704;3988
99704;15931
99706;2702
99706;8773
99706;20163
99706;26444
99707;5173
99707;5513
99707;6066
99707;16505
99707;17481
99707;17981
99707;22993
99707;24050
99707;26612
99707;28252
99707;30119
99708;8713
99708;11062
99708;13624
99708;15690
99708;20152
99708;24642
99708;27478
99708;30112
99708;30675
99709;3213
99709;3659
99709;9708
99709;12477
99709;12944
99709;14683
99709;15318
99709;16619
99709;17408
99709;26416
99709;28109
99710;119
99710;7900
99710;19023
99710;20688
99710;21358
99710;24215
99710;27660
99710;30102
99711;7540
99711;9372
99711;14598
99711;15379
99711;18310
99711;20280
99711;21771
99711;23061
99711;23352
99711;27466
99711;27656
99711;28756
99711;28770
99711;30851
99712;178
99712;753
99712;1242
99712;2270
99712;3826
99712;6339
99712;6494
99712;7107
99712;10245
99712;10261
99712;10571
99712;11309
99712;12110
99712;12801
99712;14566
99712;16007
99712;17160
99712;19076
99712;19238
99712;19670
99712;20674
99712;20755
99712;21408
99712;22796
99712;24768
99712;24777
99712;25960
99712;26416
99712;26593
99712;26977
99712;27354
99712;27985
99712;28297
99712;29477
99712;29893
99712;30021
99712;30623
99712;31183
99712;31552
99713;5101
99713;5570
99713;10708
99713;10718
99713;10758
99713;12279
99713;15641
99713;15955
99713;17794
99713;22559
99713;31368
99714;11793
99714;29882
99715;29700
99715;29763
99715;29809
99716;9816
99717;26612
99717;30688
99718;29578
99719;29914
99720;30098
99721;15297
99721;22416
99721;30231
99721;30242
99722;1320
99722;14521
99722;18625
99722;29980
99722;31183
99723;16764
99724;2841
99724;5357
99724;14610
99724;16094
99724;17440
99724;19010
99724;19401
99724;20665
99724;21749
99724;27342
99724;29557
99724;29651
99724;29893
99724;30136
99725;29949
99726;29602
99726;30025
99727;5121
99727;29863
99728;29560
99729;16671
99730;291
99731;27476
99732;17894
99733;29883
99734;29626
99735;28336
99736;1043
99736;6539
99736;13718
99736;14704
99736;20280
99736;20553
99736;22036
99736;23621
99736;25190
99736;27465
99736;29264
99737;3208
99737;3420
99737;3907
99737;8404
99737;15912
99737;15915
99737;18404
99737;19018
99737;27451
99737;27671
99737;28126
99737;28169
99737;31287
99738;6818
99739;14780
99740;10776
99741;753
99741;28027
99742;5538
99743;27671
99744;6395
99744;11289
99745;29615
99746;27671
99747;27451
99748;182
99749;29361
99750;753
99751;3420
99752;29863
99753;16665
99753;28028
99754;753
99755;11081
99756;1068
99756;2521
99756;3938
99756;7540
99756;14629
99756;15641
99756;20280
99756;21695
99756;21803
99756;23704
99756;26581
99756;29299
99757;8304
99757;9520
99757;21078
99757;22001
99757;29590
99757;30232
99758;14613
99758;16495
99758;19018
99758;21950
99758;28036
99758;29731
99758;29859
99758;31287
99759;182
99759;2061
99759;3794
99759;10946
99759;13940
99759;14718
99759;17375
99759;18437
99759;23797
99759;28126
99759;30773
99760;29588
99761;2061
99761;3269
99761;7540
99761;8515
99761;25110
99762;178
99762;182
99762;26083
99763;753
99764;11405
99765;29655
99766;2696
99766;6028
99766;6374
99766;9119
99766;11062
99766;16159
99766;18831
99766;20189
99766;22334
99766;23357
99767;6066
99767;6411
99767;7618
99767;8673
99767;12937
99767;14498
99767;14670
99767;21868
99767;24642
99767;25732
99767;26666
99768;269
99768;7107
99768;12266
99768;21819
99768;27474
99768;27479
99768;30145
99768;31578
99770;5287
99770;6374
99770;8957
99770;9733
99770;10562
99770;10849
99770;11018
99770;11791
99770;14566
99770;20000
99770;27830
99770;28891
99770;29329
99771;9708
99771;11835
99771;13940
99771;16354
99771;16722
99771;18437
99771;29879
99772;540
99772;4653
99772;7540
99772;8957
99772;9795
99772;11018
99772;11139
99772;11644
99772;13997
99772;15972
99772;16007
99772;16159
99772;20189
99772;24642
99772;26442
99772;29559
99773;3301
99773;5173
99773;6442
99773;9457
99773;11062
99773;14550
99773;15972
99773;16839
99773;17873
99773;28342
99773;28350
99773;29826
99774;716
99774;4353
99774;4359
99774;6066
99774;8517
99774;9370
99774;10950
99774;11204
99774;11440
99774;19149
99774;19156
99774;19306
99774;23552
99774;24646
99774;24999
99774;26608
99774;27767
99774;28322
99774;29314
99774;30598
99775;5173
99776;29636
99777;29912
99778;29891
99779;3420
99780;753
99781;3420
99782;753
99783;29621
99784;14687
99785;29667
99786;179
99786;9433
99786;9720
99786;13898
99786;31921
99787;2714
99787;5367
99787;5811
99787;5812
99787;5950
99787;6058
99787;6362
99787;7368
99787;14755
99787;16336
99787;18333
99787;20279
99787;26416
99787;28297
99787;29485
99787;29911
99788;28028
99789;28339
99790;8445
99790;8448
99790;25237
99791;15106
99792;16416
99793;1002
99793;3447
99793;6066
99793;6868
99793;13624
99793;13628
99793;23159
99793;27452
99794;6066
99794;13806
99794;20000
99794;20702
99794;27465
99794;30098
99795;4622
99795;6066
99795;13801
99795;15677
99795;20280
99795;27656
99795;29911
99796;378
99796;15027
99796;16116
99796;19709
99796;19916
99796;22170
99796;30098
99797;15677
99797;16495
99797;23668
99797;26702
99797;27479
99797;29655
99797;29876
99798;1695
99798;2413
99798;2430
99798;9770
99798;14598
99798;16084
99798;20280
99798;23061
99798;27656
99798;28705
99799;7540
99799;8333
99799;9770
99799;11493
99799;20280
99799;23061
99799;27400
99800;12308
99800;13805
99800;21045
99800;23939
99800;28243
99800;28517
99800;30098
99800;30985
99801;2531
99801;3310
99801;9770
99801;13010
99801;26287
99801;28596
99801;28705
99801;28758
99801;31003
99802;1371
99802;10395
99802;13814
99802;27474
99802;27734
99802;28818
99802;29459
99802;29668
99802;30946
99803;1177
99803;8516
99803;13806
99803;21375
99803;22424
99804;269
99804;2061
99804;5173
99804;8516
99804;16443
99804;27477
99804;27938
99804;29826
99804;30267
99805;1320
99805;2000
99805;26696
99805;27178
99805;27503
99805;27921
99805;29668
99805;30899
99806;5173
99806;8293
99806;11239
99806;13863
99806;26494
99807;10740
99808;753
99808;4343
99808;10897
99808;14683
99808;15015
99808;15140
99808;16373
99808;20782
99808;29417
99808;29483
99808;29996
99809;18437
99810;14687
99811;29565
99812;17178
99813;12342
99814;27471
99815;28126
99816;14693
99817;17873
99818;24117
99819;29882
99820;29604
99821;17821
99822;1507
99822;1980
99822;3988
99822;4392
99822;5173
99822;5311
99822;6724
99822;8515
99822;9371
99822;9457
99822;12947
99822;15177
99822;15246
99822;15972
99822;16495
99822;19326
99822;20149
99822;28342
99822;28373
99822;30069
99822;30099
99822;30129
99822;30560
99823;1163
99823;1204
99823;5559
99823;6075
99823;6274
99823;9667
99823;9799
99823;10090
99823;11062
99823;14577
99823;14695
99823;15173
99823;26453
99823;26977
99823;27442
99823;27472
99823;29475
99823;29523
99823;29550
99823;29912
99823;29989
99823;31183
99824;9164
99824;14819
99824;22425
99824;24048
99824;26491
99824;28170
99824;28224
99824;31385
99825;5173
99825;8288
99825;14693
99825;15677
99825;22425
99825;27615
99825;27920
99825;29382
99825;30553
99826;5173
99826;6539
99826;6545
99826;11062
99826;14143
99826;18044
99826;20946
99826;29863
99827;968
99827;5940
99827;9193
99827;11975
99827;27460
99827;30267
99828;11062
99828;14693
99828;15688
99828;16495
99828;23433
99828;27518
99828;29791
99828;30070
99829;31287
99830;23773
99830;26155
99831;5979
99832;29891
99833;10792
99833;13440
99834;1002
99834;11493
99834;12257
99834;13980
99834;17937
99834;20151
99834;29035
99835;17037
99835;17156
99835;17339
99836;5121
99836;9370
99836;21749
99836;30007
99836;30069
99837;1068
99837;1079
99837;15346
99837;18163
99837;21765
99837;21766
99837;22412
99837;28127
99837;30232
99837;30244
99838;28334
99839;17049
99840;18626
99841;21749
99842;3988
99843;27671
99844;29970
99845;16505
99846;13940
99847;30019
99848;29643
99850;2061
99850;2907
99850;2909
99850;4581
99850;7540
99850;11764
99850;13940
99850;14706
99850;16495
99850;17821
99850;19668
99850;21089
99850;23959
99850;23964
99850;25583
99850;28027
99850;28967
99850;29539
99850;29593
99850;29784
99851;2502
99851;2547
99851;8170
99851;9556
99851;9851
99851;12773
99851;14663
99851;16266
99851;16651
99851;17069
99851;25377
99851;26429
99851;26994
99851;27355
99851;28213
99851;28350
99851;29604
99851;30656
99851;31777
99852;15049
99853;29949
99854;28365
99855;29653
99856;28027
99857;28027
99858;30191
99859;753
99859;5160
99859;6374
99859;11019
99859;11062
99859;24578
99859;26678
99859;29588
99859;31287
99860;27465
99861;753
99862;5173
99863;27671
99864;29626
99865;29882
99866;14683
99867;753
99868;23773
99869;28126
99870;753
99871;29881
99872;29874
99873;24719
99874;1980
99874;2483
99874;3213
99874;3301
99874;3561
99874;3988
99874;5173
99874;5538
99874;5708
99874;6066
99874;6442
99874;6867
99874;8516
99874;10950
99874;11743
99874;12388
99874;12423
99874;14693
99874;14780
99874;14859
99874;14890
99874;15177
99874;15299
99874;15931
99874;16990
99874;17654
99874;17894
99874;18437
99874;20163
99874;20302
99874;20683
99874;24642
99874;26926
99874;28052
99874;28342
99874;28986
99874;29189
99874;29250
99874;29482
99874;29483
99874;29623
99874;29664
99874;29891
99874;30069
99874;30267
99874;31141
99877;24117
99878;1780
99878;1980
99878;3991
99878;10206
99878;11062
99878;12239
99878;12861
99878;16702
99878;24789
99879;80
99879;323
99879;1674
99879;4460
99879;12227
99879;15179
99879;22288
99880;3420
99881;4683
99882;28336
99882;28342
99883;28359
99884;29724
99885;29391
99886;18438
99886;29626
99887;27472
99888;13940
99889;8293
99890;6066
99891;5173
99891;7540
99891;8515
99891;9609
99891;13835
99891;13940
99891;16495
99891;16838
99891;17894
99891;18437
99891;18784
99891;20189
99891;26416
99891;26612
99891;26978
99891;26988
99891;28344
99891;29724
99891;29980
99892;1163
99892;8513
99892;8524
99892;15173
99892;20151
99892;26416
99892;29372
99892;29460
99892;29521
99892;29749
99892;29891
99892;31183
99893;9371
99894;5563
99895;27451
99896;27671
99897;30853
99898;26678
99899;27451
99900;29548
99901;18437
99902;27451
99903;27451
99904;11325
99905;3208
99906;27451
99907;18623
99908;4740
99908;15779
99908;16800
99908;22861
99908;26332
99908;29252
99908;29883
99909;5538
99909;8293
99909;11018
99909;13940
99909;20389
99909;23433
99909;29949
99909;31689
99910;27472
99911;8967
99911;8968
99912;13544
99912;16838
99912;22424
99912;23919
99913;29361
99914;29460
99915;28027
99915;29558
99916;28126
99917;753
99918;6066
99919;11988
99920;29578
99921;5173
99921;8808
99921;11300
99921;15139
99921;16261
99921;18784
99921;22559
99921;26416
99921;26612
99921;28342
99921;29439
99921;29486
99921;29876
99921;30019
99922;5665
99922;12910
99922;13185
99922;15140
99922;15170
99922;15249
99922;15345
99922;16107
99922;20280
99922;26644
99922;29980
99922;30054
99923;5237
99923;5243
99923;6504
99923;14598
99923;17886
99923;28705
99923;31693
99924;4833
99924;11253
99924;18396
99924;22883
99924;29177
99925;6217
99925;6371
99925;6464
99925;6467
99925;15538
99925;15968
99925;15971
99925;15974
99925;17125
99925;22989
99925;24719
99925;25315
99925;29329
99925;29566
99926;6416
99926;6587
99926;9042
99926;11205
99926;23460
99927;963
99927;5173
99927;5352
99927;6145
99927;9558
99927;11062
99927;15690
99927;17763
99927;20152
99927;24414
99927;24653
99927;25775
99927;28374
99927;29252
99927;30069
99928;2623
99928;2701
99928;6381
99928;11060
99928;11062
99928;24690
99929;474
99929;506
99929;1172
99929;1177
99929;1240
99929;2215
99929;2751
99929;6351
99929;6956
99929;7497
99929;7515
99929;7919
99929;8957
99929;9042
99929;10739
99929;10820
99929;10991
99929;11062
99929;11170
99929;11342
99929;11362
99929;11369
99929;11585
99929;11587
99929;13624
99929;13628
99929;13898
99929;14693
99929;15156
99929;15430
99929;16142
99929;16255
99929;17866
99929;20266
99929;20593
99929;20594
99929;21123
99929;21375
99929;21573
99929;22314
99929;22425
99929;23012
99929;24421
99929;25179
99929;25789
99929;26239
99929;26548
99929;26614
99929;27248
99929;27287
99929;27446
99929;27460
99929;27656
99929;27691
99929;27705
99929;27910
99929;27921
99929;27937
99929;27942
99929;28506
99929;29382
99929;29401
99929;29414
99929;29459
99929;29465
99929;29557
99929;29594
99929;29596
99929;29766
99929;29778
99929;30104
99929;31921
99930;8139
99930;9309
99930;11493
99930;14649
99930;20561
99930;25393
99930;27312
99930;27656
99931;340
99931;6066
99931;6868
99931;14693
99931;16495
99931;24108
99931;26871
99931;27479
99931;27921
99931;27938
99931;29791
99932;3301
99932;4662
99932;20163
99932;27472
99932;29626
99932;29651
99933;6066
99933;11062
99933;13765
99933;16495
99933;22783
99933;26334
99933;29372
99934;1225
99934;2751
99934;20090
99934;23056
99934;25199
99934;26668
99934;27870
99934;30104
99935;5353
99935;11566
99935;12722
99935;12988
99935;15677
99935;20280
